id,equipment_slot,offensive_stab,offensive_slash,offensive_crush,offensive_magic,offensive_ranged,defensive_stab,defensive_slash,defensive_crush,defensive_magic,defensive_ranged,defensive_summoning,absorb_melee,absorb_magic,absorb_ranged,strength_melee,strength_ranged,prayer,magic_damage,equipment_type
23956,HEAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14491,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14490,LEGS,0,0,0,-14,-6,52,50,25,-1,49,15,2,0,4,0,0,0,0,STANDARD
14489,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14488,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14487,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14485,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14483,MAIN_HAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14482,OFF_HAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14480,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14478,MAIN_HAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14477,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14476,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14475,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14474,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14473,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14472,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14471,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14470,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14469,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14468,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14467,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14466,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14465,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14464,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14463,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14462,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14461,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14460,MAIN_HAND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14459,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14458,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14457,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14456,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14455,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14454,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14453,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14479,TORSO,0,0,0,-30,0,109,107,97,-6,106,50,4,0,9,0,0,0,0,FULL_BODY
14481,TORSO,0,0,0,-30,0,109,107,97,-6,106,50,4,0,9,0,0,0,0,FULL_BODY
14497,TORSO,0,0,0,20,0,0,0,0,20,0,20,3,1,0,0,0,2,0,FULL_BODY
14484,MAIN_HAND,41,57,-4,0,0,13,26,7,0,0,0,0,0,0,56,0,0,0,TWO_HANDED_WEAPON
14486,MAIN_HAND,41,57,-4,0,0,13,26,7,0,0,0,0,0,0,56,0,0,0,TWO_HANDED_WEAPON
14452,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14451,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14450,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14449,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14448,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14447,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14446,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14445,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14444,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14443,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14442,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14441,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14440,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14439,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14438,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14437,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14436,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14435,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14434,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14433,AMMUNITION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14432,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14431,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14430,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14429,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14428,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14427,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14426,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14425,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14424,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14423,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14422,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14421,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14420,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14418,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14416,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14414,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14412,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14410,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14409,LEGS,0,0,0,0,0,37,37,37,0,75,75,0,0,0,0,0,0,0,STANDARD
14408,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14407,LEGS,0,0,0,0,0,30,30,30,0,60,60,0,0,0,0,0,0,0,STANDARD
14406,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14405,LEGS,0,0,0,0,0,23,23,23,0,45,45,0,0,0,0,0,0,0,STANDARD
14404,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14403,LEGS,0,0,0,0,0,15,15,15,0,30,30,0,0,0,0,0,0,0,STANDARD
14402,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14401,LEGS,0,0,0,0,0,7,7,7,0,15,15,0,0,0,0,0,0,0,STANDARD
14400,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14398,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14396,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14394,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14392,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
23952,HEAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14390,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14389,BACK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14388,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14387,BACK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14386,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14385,MAIN_HAND,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14384,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14383,MAIN_HAND,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14382,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14381,MAIN_HAND,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14380,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14379,MAIN_HAND,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14378,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14399,TORSO,0,0,0,0,0,50,50,50,50,100,100,0,0,0,0,0,0,0,FULL_BODY
14397,TORSO,0,0,0,0,0,40,40,40,40,80,80,0,0,0,0,0,0,0,FULL_BODY
14393,TORSO,0,0,0,0,0,20,20,20,20,40,40,0,0,0,0,0,0,0,FULL_BODY
14395,TORSO,0,0,0,0,0,30,30,30,30,60,60,0,0,0,0,0,0,0,FULL_BODY
14377,MAIN_HAND,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14376,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14374,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14372,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14370,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14368,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14366,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14365,LEGS,0,0,0,-30,-10,75,75,75,-10,37,75,0,0,0,0,0,0,0,STANDARD
14364,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14363,LEGS,0,0,0,-30,-10,60,60,60,-10,30,60,0,0,0,0,0,0,0,STANDARD
14362,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14361,LEGS,0,0,0,-30,-10,45,45,45,-10,23,45,0,0,0,0,0,0,0,STANDARD
14360,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14359,LEGS,0,0,0,-30,-10,30,30,30,-10,15,30,0,0,0,0,0,0,0,STANDARD
14358,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14357,LEGS,0,0,0,-30,-10,15,15,15,-10,7,15,0,0,0,0,0,0,0,STANDARD
14356,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14354,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14352,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14350,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14348,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14346,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14345,HEAD,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,STANDARD
14344,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14343,HEAD,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,0,STANDARD
14342,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14341,HEAD,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,STANDARD
14340,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14339,HEAD,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,STANDARD
14338,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14337,HEAD,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,STANDARD
14336,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14335,LEGS,0,0,0,0,0,0,0,0,75,0,75,0,0,0,0,0,0,0,STANDARD
14334,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14333,LEGS,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,STANDARD
14332,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14331,LEGS,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,STANDARD
14330,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14329,LEGS,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,STANDARD
14328,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14327,LEGS,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,STANDARD
14326,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14324,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14322,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14320,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14318,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14316,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14315,MAIN_HAND,0,0,338,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,STANDARD
14314,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14313,MAIN_HAND,0,0,270,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,STANDARD
14312,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14311,MAIN_HAND,0,0,202,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,STANDARD
14310,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14309,MAIN_HAND,0,0,135,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,STANDARD
14308,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14307,MAIN_HAND,0,0,83,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,STANDARD
14306,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14305,MAIN_HAND,168,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,STANDARD
14304,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14303,MAIN_HAND,135,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,STANDARD
14373,HEAD,0,0,0,-30,-10,40,40,40,-10,20,40,0,0,0,0,0,0,0,FULL_MASK
14347,TORSO,0,0,0,-30,-10,20,20,20,-10,10,20,0,0,0,0,0,0,0,FULL_BODY
14349,TORSO,0,0,0,-30,-10,40,40,40,-10,20,40,0,0,0,0,0,0,0,FULL_BODY
14351,TORSO,0,0,0,-30,-10,60,60,60,-10,30,60,0,0,0,0,0,0,0,FULL_BODY
14323,TORSO,0,0,0,0,0,0,0,0,80,0,80,0,0,0,0,0,0,0,FULL_BODY
14317,TORSO,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,FULL_BODY
14353,TORSO,0,0,0,-30,-10,80,80,80,-10,40,80,0,0,0,0,0,0,0,FULL_BODY
14321,TORSO,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,FULL_BODY
14355,TORSO,0,0,0,-30,-10,100,100,100,-10,50,100,0,0,0,0,0,0,0,FULL_BODY
14325,TORSO,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,FULL_BODY
14302,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14301,MAIN_HAND,101,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,STANDARD
14300,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14299,MAIN_HAND,68,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,STANDARD
14298,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14297,MAIN_HAND,41,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,STANDARD
14296,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14295,MAIN_HAND,0,225,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,STANDARD
14294,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14293,MAIN_HAND,0,180,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,STANDARD
14292,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14291,MAIN_HAND,0,135,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,STANDARD
14290,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14289,MAIN_HAND,0,90,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,STANDARD
14288,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14287,MAIN_HAND,0,55,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,STANDARD
14286,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14285,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14284,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14283,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14282,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14281,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14280,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14279,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14278,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14277,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14276,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14275,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14274,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14273,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14272,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14271,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14270,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14269,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14268,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14267,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14266,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14265,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14264,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14263,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14262,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14261,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14260,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14259,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14258,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14257,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14256,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14255,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14254,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14253,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14252,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14251,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14250,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14249,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14248,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14247,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14246,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14245,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14244,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14243,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14242,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14241,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14240,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14239,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14238,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14237,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14236,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14235,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14234,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14233,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14232,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14231,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14230,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14229,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14228,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14227,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14226,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14225,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14224,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14223,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14222,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14221,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14220,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14219,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14218,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14217,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14216,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14215,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14214,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14213,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14212,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14211,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14210,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
14209,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STANDARD
