npc_id,npc_skill_label,npc_skill_level
2969,Magic,1
2971,Magic,1
2973,Defence,14
3009,Hitpoints,2
3011,Attack,1
3026,Defence,80
3028,Hitpoints,80
3707,Defence,40
3715,Strength,18
3808,Strength,90
3815,Ranged,1
3819,Magic,1
3835,Ranged,1
3840,Strength,50
3842,Magic,1
3843,Strength,50
3845,Strength,50
3850,Magic,18
3851,Strength,14
3915,Ranged,1
3940,Defence,50
3941,Strength,18
3943,Magic,1
4227,Ranged,1
4229,Magic,1
4234,Strength,300
4258,Attack,19
4260,Attack,19
4278,Strength,10
4282,Magic,1
4284,Hitpoints,120
4301,Strength,18
4305,Attack,19
4306,Magic,1
4308,Attack,19
4309,Strength,18
4311,Strength,18
4336,Magic,1
4345,Strength,57
4348,Defence,55
4349,Ranged,1
4351,Strength,70
4353,Magic,80
4354,Hitpoints,55
4356,Attack,80
4357,Ranged,1
4381,Hitpoints,60
4383,Attack,70
4384,Ranged,1
4386,Hitpoints,18
4389,Magic,1
4391,Hitpoints,25
4392,Strength,9
4394,Ranged,1
4398,Attack,55
4399,Magic,45
4401,Hitpoints,2
4402,Strength,12
4404,Ranged,1
4405,Strength,10
4440,Strength,13
4456,Strength,100
4459,Attack,100
4470,Ranged,1
4472,Attack,130
4473,Strength,130
4478,Ranged,1
4500,Magic,1
4509,Strength,78
4527,Strength,95
4529,Defence,95
4530,Magic,1
4532,Defence,95
4534,Attack,60
4552,Hitpoints,50
4658,Defence,5
4659,Magic,6
4661,Ranged,1
2689,Strength,4
2699,Ranged,1
2702,Ranged,1
2704,Defence,14
2707,Defence,1
2708,Ranged,1
2712,Hitpoints,25
2715,Attack,15
2716,Hitpoints,27
2717,Ranged,1
2736,Defence,30
2737,Defence,30
2738,Strength,60
2741,Hitpoints,80
2742,Magic,120
2744,Magic,240
2746,Defence,60
2751,Ranged,1
2777,Magic,1
2781,Hitpoints,31
2783,Ranged,1
2804,Defence,20
2805,Strength,22
2807,Ranged,1
2837,Defence,50
2839,Defence,50
2840,Magic,1
2842,Hitpoints,52
2849,Attack,170
2850,Strength,30
2866,Hitpoints,22
2869,Ranged,1
2879,Defence,99
2881,Defence,128
2882,Strength,255
2884,Defence,80
2885,Hitpoints,180
2888,Defence,75
2892,Magic,1
2896,Defence,10
2962,Attack,19
2965,Magic,1
2966,Ranged,1
2969,Defence,14
2970,Magic,1
2972,Magic,1
2981,Attack,1
3008,Hitpoints,2
3013,Attack,1
3015,Attack,1
3026,Hitpoints,80
3028,Defence,80
3041,Strength,18
3808,Magic,1
3814,Hitpoints,10
3816,Defence,1
3819,Strength,90
3836,Hitpoints,255
3841,Attack,50
3842,Ranged,1
3844,Hitpoints,17
3847,Hitpoints,200
3851,Attack,14
3939,Hitpoints,85
3943,Attack,170
4226,Magic,1
4228,Attack,30
4229,Ranged,1
4230,Magic,1
4257,Defence,14
4258,Strength,18
4259,Strength,18
4280,Magic,2
4282,Attack,80
4283,Hitpoints,99
4302,Attack,19
4303,Strength,18
4306,Attack,19
4307,Defence,14
4308,Magic,1
4309,Ranged,1
4345,Defence,30
4348,Attack,70
4350,Defence,55
4351,Magic,1
4353,Defence,62
4354,Magic,80
4356,Hitpoints,55
4381,Magic,1
4383,Strength,70
4386,Attack,15
4387,Hitpoints,27
4389,Hitpoints,25
4390,Hitpoints,25
4391,Strength,2
4393,Ranged,1
4399,Ranged,1
4401,Attack,1
4402,Ranged,1
4404,Magic,1
4405,Ranged,1
4418,Defence,131
4448,Hitpoints,5
4457,Attack,100
4458,Ranged,1
4470,Magic,1
4473,Ranged,1
4475,Ranged,1
4478,Strength,18
4500,Hitpoints,25
4510,Attack,75
4527,Hitpoints,105
4529,Magic,1
4530,Ranged,1
4532,Magic,1
4534,Magic,1
2698,Hitpoints,42
2699,Strength,18
2701,Strength,18
2703,Ranged,1
2705,Ranged,1
2708,Defence,1
2711,Defence,10
2714,Attack,8
2734,Attack,20
2735,Magic,30
2737,Magic,60
2739,Defence,60
2740,Magic,60
2742,Strength,240
2744,Attack,320
2745,Strength,960
2776,Attack,1
2777,Strength,25
2778,Ranged,1
2781,Defence,17
2783,Magic,160
2801,Magic,1
2805,Attack,20
2806,Strength,22
2808,Strength,10
2838,Defence,50
2839,Hitpoints,52
2841,Strength,50
2848,Hitpoints,50
2850,Hitpoints,40
2866,Attack,8
2869,Attack,8
2878,Ranged,1
2880,Ranged,1
2882,Magic,255
2884,Attack,1
2885,Magic,1
2888,Hitpoints,85
2889,Strength,100
2892,Strength,10
2896,Ranged,2
2963,Magic,1
2965,Defence,14
2968,Strength,18
2980,Attack,1
3026,Ranged,1
3028,Strength,30
3707,Hitpoints,50
3815,Hitpoints,10
3816,Attack,3
3835,Hitpoints,255
3836,Magic,150
3841,Magic,1
3842,Strength,50
3844,Ranged,1
3847,Ranged,1
3850,Ranged,1
3939,Attack,90
4226,Attack,8
4227,Strength,37
4229,Defence,105
4257,Attack,19
4258,Magic,1
4260,Defence,14
4280,Attack,50
4281,Hitpoints,60
4283,Defence,99
4291,Hitpoints,75
4301,Attack,19
4302,Ranged,1
4304,Attack,19
4307,Attack,19
4308,Defence,14
4311,Attack,19
4316,Attack,8
4347,Attack,5
4348,Ranged,1
4350,Hitpoints,45
4352,Attack,70
4354,Defence,62
4355,Hitpoints,55
4356,Defence,62
4357,Strength,77
4381,Ranged,1
4384,Attack,15
4385,Ranged,1
4390,Strength,2
4392,Magic,1
4393,Strength,9
4398,Defence,50
4399,Strength,50
4402,Attack,11
4405,Hitpoints,10
4406,Magic,1
4418,Strength,130
4447,Hitpoints,5
4456,Magic,1
4457,Magic,1
4459,Defence,60
4472,Strength,130
4474,Strength,130
4478,Hitpoints,22
4509,Hitpoints,45
4510,Strength,78
4528,Hitpoints,105
4530,Hitpoints,105
4531,Strength,95
4533,Attack,95
4534,Strength,60
4548,Hitpoints,50
4608,Hitpoints,15
4649,Defence,100
4649,Strength,95
4659,Strength,2
4661,Strength,2
2694,Defence,1
2696,Hitpoints,17
2700,Strength,18
2702,Strength,18
2704,Magic,1
2705,Magic,1
2710,Defence,10
2711,Strength,5
2714,Hitpoints,22
2717,Hitpoints,17
2735,Attack,20
2736,Magic,60
2738,Hitpoints,20
2740,Attack,80
2741,Ranged,240
2743,Magic,240
2745,Defence,480
2746,Ranged,120
2751,Magic,1
2776,Strength,1
2781,Strength,17
2783,Hitpoints,220
2801,Attack,58
2805,Magic,1
2807,Attack,10
2808,Attack,10
2838,Attack,49
2840,Hitpoints,52
2841,Attack,49
2842,Strength,50
2850,Attack,60
2863,Strength,9
2869,Defence,10
2879,Hitpoints,99
2880,Strength,50
2882,Hitpoints,255
2884,Hitpoints,120
2887,Attack,1
2888,Attack,1
2890,Attack,70
2894,Defence,10
2896,Magic,1
2964,Defence,14
2967,Magic,1
2968,Ranged,1
2970,Strength,18
2972,Defence,14
2973,Strength,18
3014,Hitpoints,2
3027,Attack,80
3028,Ranged,1
3707,Strength,79
3715,Defence,14
3814,Attack,1
3815,Defence,3
3816,Strength,1
3835,Defence,300
3840,Attack,50
3841,Ranged,1
3843,Hitpoints,80
3845,Attack,50
3847,Strength,70
3851,Magic,18
3939,Defence,70
3940,Strength,55
3942,Strength,18
4226,Ranged,1
4228,Defence,75
4230,Attack,97
4234,Defence,300
4257,Ranged,1
4259,Attack,19
4260,Strength,18
4278,Hitpoints,10
4282,Ranged,1
4284,Defence,120
4301,Ranged,1
4303,Magic,1
4304,Strength,18
4316,Magic,1
4336,Defence,14
4345,Ranged,1
4347,Strength,1
4349,Magic,1
4351,Defence,55
4353,Hitpoints,55
4355,Attack,80
4357,Magic,80
4363,Hitpoints,6
4382,Hitpoints,60
4383,Defence,60
4384,Strength,18
4386,Magic,1
4390,Attack,60
4392,Hitpoints,22
4393,Magic,1
4396,Attack,1
4400,Defence,31
4402,Defence,11
4403,Strength,12
4405,Magic,1
4413,Hitpoints,10
4418,Ranged,1
4456,Attack,100
4457,Strength,100
4459,Strength,100
4471,Attack,130
4473,Defence,130
4474,Magic,1
4475,Strength,130
4500,Strength,5
4527,Attack,95
4528,Ranged,1
4530,Attack,95
4532,Attack,95
4533,Ranged,1
4546,Hitpoints,50
4608,Defence,3
4658,Attack,5
4660,Defence,5
4665,Attack,40
2698,Magic,1
2702,Defence,14
2705,Attack,19
2707,Ranged,1
2709,Defence,10
2711,Attack,5
2715,Defence,17
2734,Magic,30
2735,Hitpoints,10
2737,Attack,40
2738,Ranged,30
2740,Hitpoints,40
2742,Attack,160
2743,Ranged,480
2745,Hitpoints,250
2747,Hitpoints,40
2776,Magic,1
2778,Hitpoints,42
2781,Attack,17
2782,Ranged,1
2801,Strength,55
2804,Ranged,1
2807,Hitpoints,15
2808,Defence,10
2837,Strength,50
2840,Attack,49
2842,Attack,49
2849,Hitpoints,90
2863,Attack,8
2866,Ranged,1
2878,Hitpoints,22
2879,Ranged,1
2881,Ranged,255
2883,Hitpoints,255
2884,Ranged,1
2887,Hitpoints,85
2889,Defence,100
2892,Attack,10
2894,Ranged,2
2963,Attack,19
2964,Ranged,1
2968,Defence,14
2971,Attack,19
2972,Strength,18
3007,Attack,1
3012,Hitpoints,2
3017,Hitpoints,2
3027,Hitpoints,80
3041,Attack,19
3707,Attack,70
3710,Hitpoints,60
3715,Ranged,1
3814,Ranged,6
3816,Magic,1
3819,Ranged,1
3836,Ranged,1
3841,Defence,50
3843,Defence,50
3844,Strength,14
3847,Magic,150
3850,Strength,14
3939,Ranged,1
3941,Magic,1
3943,Defence,160
4226,Hitpoints,16
4228,Hitpoints,75
4229,Strength,105
4230,Ranged,1
4258,Ranged,1
4260,Magic,1
4278,Attack,10
4280,Hitpoints,50
4283,Strength,99
4301,Magic,1
4303,Attack,19
4304,Magic,1
4306,Defence,14
4307,Strength,18
4309,Magic,1
4311,Defence,14
4316,Strength,8
4336,Attack,19
4343,Hitpoints,6
4345,Attack,57
4348,Hitpoints,45
4349,Strength,70
4351,Hitpoints,45
4352,Strength,70
4354,Ranged,1
4356,Strength,77
4381,Attack,70
4382,Strength,70
4383,Ranged,1
4385,Hitpoints,18
4386,Strength,18
4389,Strength,2
4391,Magic,1
4393,Hitpoints,22
4394,Strength,9
4397,Attack,55
4398,Magic,45
4403,Magic,1
4405,Attack,12
4406,Strength,10
4415,Hitpoints,2
4440,Attack,11
4456,Hitpoints,110
4457,Ranged,1
4459,Hitpoints,110
4471,Defence,130
4472,Ranged,1
4474,Ranged,1
4478,Magic,1
4509,Magic,1
4527,Ranged,1
4528,Strength,95
4531,Defence,95
4532,Ranged,1
4533,Strength,95
4649,Attack,85
4658,Strength,2
4659,Ranged,1
2699,Attack,19
2700,Defence,14
2701,Magic,1
2703,Defence,14
2704,Strength,18
2707,Magic,1
2709,Hitpoints,25
2710,Strength,5
2712,Magic,10
2715,Hitpoints,18
2717,Attack,14
2734,Ranged,15
2735,Ranged,15
2738,Attack,40
2739,Magic,60
2741,Defence,120
2743,Attack,320
2744,Defence,240
2745,Magic,480
2776,Hitpoints,7
2778,Defence,25
2782,Hitpoints,15
2804,Attack,20
2805,Ranged,1
2806,Ranged,1
2808,Ranged,1
2837,Ranged,1
2839,Ranged,1
2841,Hitpoints,52
2842,Ranged,1
2844,Hitpoints,50
2849,Magic,1
2863,Defence,10
2866,Strength,9
2878,Magic,1
2880,Defence,50
2881,Magic,255
2885,Defence,200
2887,Magic,1
2889,Hitpoints,150
2892,Defence,10
2894,Hitpoints,100
2962,Strength,18
2964,Magic,1
2966,Defence,14
2967,Ranged,1
2969,Ranged,1
2972,Ranged,1
3010,Hitpoints,2
3012,Attack,1
3014,Attack,1
3015,Hitpoints,2
3017,Attack,1
3027,Ranged,1
3041,Defence,14
3711,Hitpoints,32
3715,Attack,19
3808,Defence,80
3814,Magic,1
3816,Ranged,5
3835,Magic,150
3836,Strength,300
3841,Hitpoints,80
3843,Magic,1
3845,Defence,50
3847,Attack,100
3851,Defence,14
3915,Attack,1
3939,Strength,70
3941,Defence,14
3942,Ranged,1
4226,Strength,4
4228,Magic,1
4230,Defence,135
4234,Hitpoints,255
4258,Defence,14
4259,Magic,1
4278,Defence,10
4280,Ranged,2
4282,Defence,80
4283,Ranged,1
4305,Ranged,1
4307,Magic,1
4310,Ranged,1
4316,Hitpoints,16
4336,Ranged,1
4344,Hitpoints,6
4347,Defence,45
4349,Attack,70
4350,Strength,70
4352,Hitpoints,45
4353,Ranged,1
4355,Ranged,1
4357,Defence,62
4381,Defence,60
4381,Strength,70
4383,Hitpoints,60
4386,Defence,17
4386,Ranged,1
4388,Hitpoints,27
4390,Magic,1
4392,Attack,8
4394,Hitpoints,22
4397,Magic,45
4399,Attack,55
4400,Strength,51
4402,Magic,1
4404,Hitpoints,10
4406,Hitpoints,10
4414,Hitpoints,10
4440,Ranged,1
4456,Ranged,1
4458,Hitpoints,110
4470,Attack,130
4471,Strength,130
4475,Defence,130
4500,Ranged,1
4510,Hitpoints,45
4528,Magic,1
4529,Strength,95
4531,Ranged,1
4533,Hitpoints,105
4608,Magic,1
4661,Attack,5
4665,Hitpoints,50
4667,Attack,40
2698,Ranged,1
2700,Ranged,1
2704,Attack,19
2708,Strength,1
2710,Magic,10
2712,Defence,10
2714,Magic,1
2715,Ranged,1
2717,Magic,18
2734,Strength,30
2736,Strength,60
2738,Defence,30
2739,Strength,120
2741,Magic,120
2743,Defence,240
2744,Strength,480
2746,Magic,120
2751,Defence,25
2777,Hitpoints,42
2778,Magic,1
2781,Magic,1
2783,Strength,160
2801,Defence,48
2805,Defence,20
2806,Hitpoints,25
2808,Magic,1
2838,Ranged,1
2839,Magic,1
2841,Ranged,1
2849,Strength,146
2863,Magic,1
2878,Defence,10
2879,Strength,40
2881,Strength,255
2883,Defence,255
2885,Attack,50
2887,Ranged,100
2889,Magic,1
2890,Strength,110
2894,Strength,10
2963,Defence,14
2966,Magic,1
2967,Strength,18
2969,Strength,18
2971,Defence,14
2973,Attack,19
2980,Hitpoints,2
3007,Hitpoints,2
3009,Attack,1
3026,Attack,80
3027,Magic,1
3041,Hitpoints,22
3707,Ranged,1
3808,Ranged,1
3815,Magic,1
3819,Hitpoints,100
3836,Attack,300
3840,Ranged,1
3842,Attack,50
3844,Attack,14
3845,Ranged,1
3850,Hitpoints,17
3851,Ranged,1
3915,Hitpoints,7
3940,Magic,1
3942,Attack,19
3943,Ranged,130
4227,Hitpoints,37
4229,Hitpoints,97
4234,Magic,150
4278,Ranged,1
4282,Hitpoints,80
4284,Magic,1
4303,Defence,14
4305,Defence,14
4306,Ranged,1
4308,Strength,18
4310,Defence,14
4311,Ranged,1
4345,Magic,1
4348,Magic,1
4349,Hitpoints,45
4351,Attack,70
4352,Ranged,1
4354,Strength,77
4357,Hitpoints,55
4382,Defence,60
4383,Magic,1
4385,Attack,15
4389,Ranged,1
4391,Defence,10
4393,Attack,8
4394,Magic,1
4396,Hitpoints,2
4397,Strength,50
4399,Defence,50
4403,Attack,11
4404,Defence,10
4406,Defence,10
4418,Attack,130
4440,Hitpoints,19
4457,Hitpoints,110
4458,Magic,1
4471,Ranged,1
4473,Magic,1
4475,Attack,130
4500,Attack,255
4510,Defence,74
4527,Magic,1
4529,Hitpoints,105
4531,Attack,95
4532,Strength,95
4534,Defence,60
4608,Strength,2
4649,Hitpoints,110
4659,Defence,5
4660,Ranged,1
4665,Ranged,1
4667,Defence,40
4669,Attack,130
4670,Attack,130
4671,Magic,1
4658,Magic,6
4660,Magic,6
4666,Attack,40
4668,Attack,40
4669,Strength,130
4671,Hitpoints,140
4673,Ranged,1
4675,Magic,100
4677,Attack,68
4678,Magic,68
4680,Defence,68
4681,Ranged,1
4683,Strength,95
4685,Ranged,1
4686,Strength,40
4689,Attack,18
4690,Ranged,1
4692,Magic,1
4694,Strength,70
4696,Magic,1
4697,Ranged,1
4699,Magic,1
4703,Attack,145
4704,Strength,152
4706,Attack,60
4806,Magic,105
4807,Hitpoints,90
4813,Strength,86
4815,Defence,85
1,Hitpoints,7
3,Hitpoints,7
6,Attack,1
8,Hitpoints,17
9,Ranged,1
14,Hitpoints,30
16,Attack,1
18,Strength,5
19,Magic,1
21,Strength,55
23,Attack,38
24,Magic,1
26,Strength,40
41,Magic,1
45,Hitpoints,3
47,Attack,1
49,Attack,105
51,Hitpoints,50
53,Attack,130
53,Strength,130
58,Ranged,1
59,Strength,51
62,Attack,35
63,Attack,30
73,Ranged,1
75,Defence,10
77,Hitpoints,22
83,Hitpoints,87
84,Ranged,1
90,Magic,1
92,Strength,18
94,Defence,14
105,Defence,15
111,Hitpoints,70
113,Attack,43
114,Strength,43
117,Magic,1
118,Strength,8
120,Ranged,1
122,Magic,1
124,Strength,42
125,Magic,1
127,Defence,29
135,Magic,1
158,Defence,33
159,Attack,1
161,Hitpoints,2
164,Defence,17
170,Strength,1
174,Magic,6
178,Hitpoints,42
180,Attack,2
181,Strength,8
187,Defence,13
188,Ranged,1
190,Strength,8
193,Attack,32
194,Hitpoints,40
206,Defence,14
222,Hitpoints,15
231,Hitpoints,17
269,Strength,145
273,Ranged,1
281,Hitpoints,15
301,Attack,40
344,Strength,18
346,Ranged,1
352,Defence,1
354,Defence,1
359,Strength,1
361,Strength,1
363,Defence,1
368,Defence,14
419,Attack,8
420,Defence,10
422,Attack,8
424,Hitpoints,22
425,Strength,130
426,Strength,130
429,Defence,130
430,Hitpoints,170
438,Strength,130
440,Ranged,1
442,Ranged,1
447,Defence,21
4649,Magic,1
4659,Attack,5
4660,Strength,2
4665,Magic,1
4667,Hitpoints,50
4668,Ranged,1
4669,Ranged,1
4672,Defence,130
4673,Magic,100
4675,Attack,200
4676,Magic,100
4678,Defence,68
4680,Attack,68
4681,Hitpoints,105
4683,Attack,95
4684,Magic,1
4686,Hitpoints,70
4688,Defence,60
4689,Ranged,1
4691,Hitpoints,35
4693,Attack,18
4694,Magic,1
4696,Attack,68
4698,Defence,81
4699,Defence,81
4701,Magic,1
4702,Ranged,1
4704,Magic,1
4706,Hitpoints,120
4774,Hitpoints,60
4805,Ranged,105
4807,Ranged,105
4813,Hitpoints,90
4814,Ranged,105
1,Magic,1
3,Ranged,1
4,Ranged,1
6,Magic,1
9,Attack,19
12,Strength,7
15,Ranged,1
16,Strength,1
20,Magic,1
22,Hitpoints,17
24,Defence,1
25,Ranged,1
27,Magic,1
41,Hitpoints,3
44,Magic,1
49,Strength,104
50,Magic,240
52,Hitpoints,50
54,Defence,200
55,Strength,95
59,Ranged,1
62,Ranged,1
72,Hitpoints,120
73,Magic,1
75,Attack,8
76,Magic,1
82,Ranged,1
90,Attack,15
91,Magic,1
93,Hitpoints,18
94,Strength,14
108,Hitpoints,23
110,Magic,1
111,Ranged,1
113,Ranged,1
115,Attack,43
118,Ranged,1
120,Attack,8
121,Ranged,1
123,Magic,1
125,Defence,47
126,Ranged,1
134,Magic,1
136,Hitpoints,34
139,Hitpoints,5
144,Hitpoints,30
159,Defence,1
161,Defence,1
164,Attack,17
170,Hitpoints,7
172,Ranged,1
174,Defence,5
178,Strength,25
180,Defence,4
187,Attack,13
190,Defence,12
193,Magic,1
206,Ranged,1
222,Attack,2
231,Magic,1
269,Magic,1
273,Defence,10
277,Hitpoints,59
288,Hitpoints,3
344,Attack,19
346,Magic,1
352,Hitpoints,7
354,Attack,1
360,Hitpoints,7
361,Magic,1
363,Attack,1
368,Magic,1
374,Hitpoints,60
420,Magic,1
421,Strength,9
424,Attack,8
425,Defence,130
427,Defence,130
428,Magic,1
438,Attack,130
440,Defence,130
441,Ranged,1
443,Defence,130
448,Ranged,1
449,Magic,1
4661,Magic,6
4666,Magic,1
4668,Hitpoints,50
4670,Ranged,1
4671,Strength,130
4673,Hitpoints,190
4675,Hitpoints,190
4676,Ranged,1
4678,Attack,68
4679,Ranged,1
4681,Strength,95
4684,Defence,95
4685,Defence,40
4686,Ranged,1
4689,Hitpoints,35
4690,Hitpoints,35
4692,Attack,18
4693,Strength,22
4695,Attack,68
4697,Defence,71
4702,Attack,145
4703,Ranged,1
4705,Hitpoints,157
4706,Strength,60
4777,Hitpoints,85
4805,Magic,105
4807,Defence,85
4808,Strength,86
4814,Defence,85
1,Attack,1
2,Magic,1
4,Attack,1
5,Hitpoints,7
7,Hitpoints,13
12,Ranged,1
14,Attack,28
15,Attack,22
16,Ranged,1
19,Hitpoints,52
21,Attack,54
22,Ranged,1
23,Strength,40
25,Magic,1
27,Hitpoints,50
32,Strength,18
44,Ranged,1
46,Hitpoints,3
50,Attack,240
50,Strength,240
52,Magic,1
54,Strength,200
55,Magic,1
60,Defence,31
63,Hitpoints,35
64,Hitpoints,65
74,Hitpoints,22
76,Defence,10
79,Magic,1
82,Defence,71
83,Ranged,1
84,Magic,1
90,Hitpoints,18
92,Attack,15
93,Ranged,1
95,Hitpoints,10
105,Attack,17
107,Magic,1
112,Attack,60
113,Strength,43
115,Magic,1
117,Hitpoints,35
119,Hitpoints,61
121,Hitpoints,16
122,Ranged,1
124,Ranged,1
126,Hitpoints,66
134,Ranged,1
136,Attack,23
160,Attack,1
161,Strength,1
164,Magic,1
179,Defence,25
180,Magic,1
187,Hitpoints,17
189,Attack,8
193,Defence,25
205,Magic,1
221,Attack,91
222,Ranged,1
231,Defence,8
269,Hitpoints,120
272,Hitpoints,17
273,Strength,11
281,Defence,3
301,Hitpoints,90
344,Magic,1
351,Attack,1
353,Attack,1
354,Magic,1
359,Hitpoints,7
361,Hitpoints,7
363,Hitpoints,7
368,Attack,19
374,Attack,43
382,Hitpoints,16
412,Hitpoints,8
419,Defence,10
421,Defence,10
423,Hitpoints,22
424,Strength,9
426,Ranged,1
428,Hitpoints,170
429,Strength,130
438,Magic,1
439,Magic,1
441,Magic,1
447,Attack,19
4661,Defence,5
4665,Strength,40
4667,Magic,1
4669,Hitpoints,140
4670,Strength,130
4672,Ranged,1
4674,Defence,200
4676,Attack,200
4677,Strength,68
4679,Defence,68
4680,Strength,68
4682,Ranged,1
4683,Ranged,1
4685,Attack,40
4687,Attack,40
4688,Magic,1
4690,Attack,18
4692,Hitpoints,35
4694,Hitpoints,79
4695,Strength,70
4697,Strength,70
4699,Strength,78
4700,Strength,78
4703,Defence,148
4704,Defence,148
4706,Defence,60
4776,Hitpoints,85
4782,Hitpoints,85
4805,Strength,86
4808,Defence,85
4813,Defence,85
4815,Attack,105
1,Ranged,1
3,Attack,1
5,Magic,1
12,Defence,3
15,Hitpoints,20
18,Hitpoints,19
20,Defence,54
22,Defence,8
24,Attack,1
26,Attack,38
27,Defence,40
41,Defence,1
44,Hitpoints,3
49,Hitpoints,116
51,Defence,40
52,Strength,40
55,Attack,95
58,Attack,44
61,Attack,1
62,Strength,37
73,Hitpoints,22
74,Ranged,1
82,Strength,70
89,Hitpoints,19
91,Hitpoints,18
92,Magic,1
94,Hitpoints,17
105,Magic,1
107,Defence,11
111,Magic,1
112,Strength,60
114,Magic,1
117,Strength,22
119,Defence,28
120,Strength,8
123,Defence,24
124,Attack,42
125,Ranged,1
127,Hitpoints,45
135,Defence,50
158,Attack,36
159,Magic,1
160,Ranged,1
163,Strength,17
170,Ranged,1
173,Hitpoints,24
178,Ranged,1
180,Strength,2
187,Magic,1
189,Defence,12
190,Magic,25
204,Hitpoints,37
205,Strength,58
221,Strength,100
231,Attack,14
269,Defence,145
273,Hitpoints,17
288,Strength,1
345,Strength,18
351,Hitpoints,7
353,Hitpoints,7
359,Attack,1
361,Attack,1
362,Hitpoints,7
365,Attack,54
368,Strength,18
382,Defence,6
419,Ranged,1
421,Magic,1
422,Strength,9
424,Magic,1
426,Magic,1
427,Strength,130
429,Magic,1
439,Strength,130
441,Defence,130
443,Magic,1
448,Defence,21
4666,Defence,40
4668,Magic,1
4670,Defence,130
4671,Ranged,1
4673,Attack,200
4675,Defence,200
4676,Strength,200
4678,Hitpoints,75
4680,Magic,68
4682,Attack,95
4683,Magic,1
4685,Magic,1
4687,Hitpoints,70
4688,Ranged,1
4691,Attack,18
4691,Strength,22
4693,Ranged,1
4695,Hitpoints,79
4696,Strength,70
4698,Strength,78
4700,Attack,76
4701,Strength,78
4703,Strength,152
4705,Magic,1
4775,Hitpoints,60
4805,Attack,105
4806,Strength,86
4808,Ranged,105
4814,Attack,105
4815,Ranged,105
2,Strength,1
4,Magic,1
6,Defence,1
9,Magic,1
14,Strength,28
16,Hitpoints,7
18,Magic,1
20,Attack,54
21,Ranged,1
23,Magic,1
25,Defence,1
26,Defence,41
41,Strength,1
45,Defence,1
49,Defence,102
50,Ranged,1
52,Ranged,1
54,Magic,100
58,Defence,44
63,Ranged,1
73,Defence,10
75,Hitpoints,22
78,Hitpoints,32
79,Ranged,1
82,Magic,1
84,Attack,145
89,Attack,11
90,Ranged,1
92,Hitpoints,18
94,Attack,14
105,Ranged,1
107,Hitpoints,17
110,Defence,65
111,Strength,40
114,Defence,43
115,Ranged,1
117,Ranged,1
119,Magic,1
121,Defence,6
122,Defence,24
124,Hitpoints,54
126,Defence,46
132,Hitpoints,6
134,Hitpoints,64
136,Magic,1
141,Hitpoints,74
158,Strength,36
160,Magic,1
163,Magic,1
170,Defence,1
178,Attack,25
179,Strength,25
181,Magic,10
186,Magic,1
187,Strength,13
189,Magic,25
205,Hitpoints,70
206,Strength,18
222,Magic,1
272,Attack,12
272,Strength,11
301,Defence,25
345,Attack,19
345,Ranged,1
351,Magic,1
353,Defence,1
354,Strength,1
359,Ranged,1
360,Ranged,1
362,Strength,1
365,Defence,54
382,Attack,8
420,Ranged,1
422,Hitpoints,22
423,Ranged,1
426,Attack,130
427,Attack,130
429,Hitpoints,170
430,Ranged,1
439,Defence,130
440,Magic,1
442,Defence,130
443,Strength,130
447,Hitpoints,32
449,Hitpoints,32
459,Attack,15
86,Strength,1
4666,Hitpoints,50
4667,Strength,40
4669,Magic,1
4671,Attack,130
4672,Magic,1
4674,Hitpoints,190
4675,Strength,200
4677,Magic,68
4679,Hitpoints,75
4680,Ranged,1
4682,Hitpoints,105
4684,Attack,95
4686,Attack,40
4687,Defence,40
4689,Defence,26
4690,Defence,26
4692,Defence,26
4693,Hitpoints,35
4695,Magic,1
4696,Ranged,1
4698,Magic,1
4700,Defence,81
4701,Ranged,1
4703,Magic,1
4705,Attack,145
4706,Ranged,1
4805,Hitpoints,90
4806,Ranged,105
4808,Magic,105
4814,Hitpoints,90
1,Defence,1
2,Ranged,1
4,Defence,1
5,Ranged,1
6,Hitpoints,7
9,Defence,14
9,Strength,18
14,Magic,25
16,Magic,1
18,Ranged,1
19,Ranged,1
21,Defence,54
22,Strength,13
24,Strength,1
26,Hitpoints,52
32,Magic,1
44,Attack,1
45,Strength,1
50,Hitpoints,240
51,Strength,40
53,Ranged,1
55,Defence,95
59,Attack,41
60,Magic,1
62,Hitpoints,51
63,Strength,25
74,Magic,1
76,Attack,8
79,Hitpoints,80
82,Attack,68
83,Strength,78
84,Strength,152
89,Defence,13
91,Attack,15
93,Attack,15
94,Ranged,1
103,Hitpoints,27
110,Strength,65
112,Hitpoints,120
114,Attack,43
118,Defence,6
119,Strength,42
121,Attack,8
123,Strength,24
125,Strength,47
127,Magic,1
135,Hitpoints,130
136,Strength,23
159,Strength,1
160,Strength,1
163,Hitpoints,31
170,Attack,1
174,Strength,2
179,Ranged,1
181,Defence,12
186,Defence,9
188,Attack,8
189,Ranged,1
199,Hitpoints,35
205,Ranged,1
221,Hitpoints,142
231,Ranged,1
238,Hitpoints,80
253,Hitpoints,25
272,Magic,1
281,Strength,2
344,Defence,14
346,Defence,14
351,Ranged,1
352,Ranged,1
354,Hitpoints,7
359,Magic,1
361,Defence,1
362,Ranged,1
365,Hitpoints,66
374,Strength,43
397,Hitpoints,8
420,Hitpoints,22
422,Defence,10
424,Defence,10
425,Ranged,1
427,Magic,1
428,Ranged,1
430,Strength,130
440,Attack,130
